,vessel_type,vessel_group,#subtracks,mean_length,median_length,start_time,end_time
367583470,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:51,2022-01-01 23:59:41
367583480,31.0,Towing,1,1221.0,1221.0,2022-01-01 00:00:00,2022-01-01 23:59:50
367583670,31.0,Towing,1,1229.0,1229.0,2022-01-01 00:00:01,2022-01-01 23:59:10
367584280,31.0,Towing,1,1230.0,1230.0,2022-01-01 00:00:07,2022-01-01 23:59:38
367584390,31.0,Towing,2,591.0,591.0,2022-01-01 00:01:16,2022-01-01 23:58:45
367584490,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:06,2022-01-01 23:59:26
367584510,31.0,Towing,1,1234.0,1234.0,2022-01-01 00:00:00,2022-01-01 23:59:01
367584520,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:03,2022-01-01 23:59:13
367584550,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:01:09,2022-01-01 23:59:09
367584630,60.0,Passenger,1,1204.0,1204.0,2022-01-01 00:01:08,2022-01-01 23:59:37
367585170,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:59,2022-01-01 23:59:58
367586910,31.0,Towing,92,12.065217391304348,1.0,2022-01-01 00:01:07,2022-01-01 23:57:47
367587010,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:03,2022-01-01 23:59:30
367587420,31.0,Towing,1,1186.0,1186.0,2022-01-01 00:01:06,2022-01-01 23:59:27
367587440,31.0,Towing,1,1250.0,1250.0,2022-01-01 00:00:05,2022-01-01 23:59:05
367588290,31.0,Towing,4,303.0,148.5,2022-01-01 00:00:53,2022-01-01 23:59:47
367588670,31.0,Towing,1,1223.0,1223.0,2022-01-01 00:00:02,2022-01-01 23:59:12
367588960,31.0,Towing,1,1090.0,1090.0,2022-01-01 00:00:59,2022-01-01 23:59:28
367589050,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:09,2022-01-01 23:58:59
367589210,31.0,Towing,1,1245.0,1245.0,2022-01-01 00:00:07,2022-01-01 23:59:58
367589290,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:01:05,2022-01-01 23:59:55
367589310,90.0,Other,1,1056.0,1056.0,2022-01-01 00:01:04,2022-01-01 23:59:28
367589340,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:53,2022-01-01 23:59:14
367589350,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:02,2022-01-01 23:59:33
367589520,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:00:58,2022-01-01 23:59:18
367590270,31.0,Towing,1,1037.0,1037.0,2022-01-01 00:02:09,2022-01-01 23:59:32
367590560,60.0,Passenger,38,30.894736842105264,1.0,2022-01-01 00:00:02,2022-01-01 23:59:40
367590730,90.0,Other,1,1183.0,1183.0,2022-01-01 00:00:58,2022-01-01 23:59:29
367590950,60.0,Passenger,609,1.9655172413793103,1.0,2022-01-01 00:01:10,2022-01-01 23:59:19
367591250,31.0,Towing,139,8.76978417266187,1.0,2022-01-01 00:01:06,2022-01-01 23:59:05
367591810,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:01:07,2022-01-01 23:59:38
367592280,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:49,2022-01-01 23:59:50
367592640,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:01,2022-01-01 23:59:31
367593050,31.0,Towing,6,208.5,1.0,2022-01-01 00:00:04,2022-01-01 23:59:04
367594230,31.0,Towing,1,1055.0,1055.0,2022-01-01 00:00:07,2022-01-01 23:59:48
367594260,31.0,Towing,2,616.5,616.5,2022-01-01 00:00:06,2022-01-01 23:58:56
367594470,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:52,2022-01-01 23:59:34
367594490,37.0,Other,1,1197.0,1197.0,2022-01-01 00:01:07,2022-01-01 23:59:27
367594860,30.0,Fishing,1,1268.0,1268.0,2022-01-01 00:00:03,2022-01-01 23:58:53
367595460,31.0,Towing,12,101.5,1.0,2022-01-01 00:00:01,2022-01-01 23:58:58
367595560,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:01:07,2022-01-01 23:59:36
367596190,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:59,2022-01-01 23:59:00
367596760,31.0,Towing,1,1247.0,1247.0,2022-01-01 00:00:06,2022-01-01 23:59:35
367596940,31.0,Towing,12,104.5,1.0,2022-01-01 00:00:05,2022-01-01 23:59:45
367597250,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:01,2022-01-01 23:59:53
367597350,31.0,Towing,1,1141.0,1141.0,2022-01-01 00:01:06,2022-01-01 23:59:57
367597530,90.0,Other,9,139.0,95.0,2022-01-01 00:00:03,2022-01-01 23:59:22
367597640,90.0,Other,1,1251.0,1251.0,2022-01-01 00:00:04,2022-01-01 23:59:14
367597650,90.0,Other,1,1256.0,1256.0,2022-01-01 00:00:02,2022-01-01 23:58:53
367597990,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:07,2022-01-01 23:59:16
367598280,31.0,Towing,1,1159.0,1159.0,2022-01-01 00:00:00,2022-01-01 23:59:30
367598440,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:01:06,2022-01-01 23:59:18
367598830,31.0,Towing,1,1191.0,1191.0,2022-01-01 00:00:55,2022-01-01 23:59:14
367599210,31.0,Towing,1,1235.0,1235.0,2022-01-01 00:00:05,2022-01-01 23:58:56
367599740,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:00:58,2022-01-01 23:59:56
367599760,31.0,Towing,1,1144.0,1144.0,2022-01-01 00:01:16,2022-01-01 23:59:17
367599850,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:54,2022-01-01 23:59:23
367600490,31.0,Towing,1,1115.0,1115.0,2022-01-01 00:00:02,2022-01-01 23:59:26
367600750,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367601620,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:01:06,2022-01-01 23:59:07
367602270,31.0,Towing,1,1097.0,1097.0,2022-01-01 00:00:02,2022-01-01 23:59:33
367602520,31.0,Towing,12,98.08333333333333,1.0,2022-01-01 00:00:00,2022-01-01 23:59:21
367602530,31.0,Towing,11,109.36363636363636,1.0,2022-01-01 00:01:05,2022-01-01 23:59:26
367602610,30.0,Fishing,1,1127.0,1127.0,2022-01-01 00:00:01,2022-01-01 23:59:21
367602790,90.0,Other,1,1179.0,1179.0,2022-01-01 00:00:54,2022-01-01 23:59:34
367602890,90.0,Other,497,2.2796780684104627,1.0,2022-01-01 00:01:16,2022-01-01 23:59:37
367603210,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:50,2022-01-01 23:59:58
367604920,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:23,2022-01-01 23:59:12
367605130,31.0,Towing,1,1243.0,1243.0,2022-01-01 00:00:53,2022-01-01 23:59:24
367605150,60.0,Passenger,1,1316.0,1316.0,2022-01-01 00:00:06,2022-01-01 23:59:27
367605680,90.0,Other,4,269.5,190.0,2022-01-01 00:02:04,2022-01-01 23:59:54
367605770,90.0,Other,1,1091.0,1091.0,2022-01-01 00:01:17,2022-01-01 23:59:43
367605850,31.0,Towing,1,1256.0,1256.0,2022-01-01 00:00:02,2022-01-01 23:59:42
367606370,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:01:05,2022-01-01 23:59:25
367606520,90.0,Other,1,1150.0,1150.0,2022-01-01 00:01:07,2022-01-01 23:59:27
367606860,31.0,Towing,26,46.65384615384615,1.0,2022-01-01 00:00:59,2022-01-01 23:59:43
367607250,90.0,Other,1,1205.0,1205.0,2022-01-01 00:00:53,2022-01-01 23:59:43
367608420,31.0,Towing,25,53.04,1.0,2022-01-01 00:00:02,2022-01-01 23:59:00
367608470,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:01:07,2022-01-01 23:59:26
367608840,31.0,Towing,1,1320.0,1320.0,2022-01-01 00:00:02,2022-01-01 23:59:53
367608860,60.0,Passenger,1,1234.0,1234.0,2022-01-01 00:00:03,2022-01-01 23:59:53
367609150,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:01,2022-01-01 23:59:21
367609520,90.0,Other,1,1052.0,1052.0,2022-01-01 00:01:07,2022-01-01 23:58:28
367609770,60.0,Passenger,241,4.531120331950207,1.0,2022-01-01 00:00:01,2022-01-01 23:59:02
367610540,31.0,Towing,1,1246.0,1246.0,2022-01-01 00:00:02,2022-01-01 23:58:52
367611000,37.0,Other,1,1205.0,1205.0,2022-01-01 00:00:01,2022-01-01 23:58:51
367611060,31.0,Towing,1,1161.0,1161.0,2022-01-01 00:01:01,2022-01-01 23:59:51
367611250,90.0,Other,1,1137.0,1137.0,2022-01-01 00:01:09,2022-01-01 23:59:21
367611430,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367612240,31.0,Towing,1,1185.0,1185.0,2022-01-01 00:00:58,2022-01-01 23:59:18
367612310,90.0,Other,1,1017.0,1017.0,2022-01-01 00:00:01,2022-01-01 23:59:50
367612470,90.0,Other,1,1067.0,1067.0,2022-01-01 00:02:37,2022-01-01 23:58:37
367613760,31.0,Towing,1,1193.0,1193.0,2022-01-01 00:00:59,2022-01-01 23:59:19
367614030,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:00,2022-01-01 23:59:09
367614550,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:54,2022-01-01 23:59:19
367614560,90.0,Other,1,1201.0,1201.0,2022-01-01 00:01:00,2022-01-01 23:59:18
367614860,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:03,2022-01-01 23:59:42
367614940,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:58,2022-01-01 23:58:58
367615130,31.0,Towing,1,1162.0,1162.0,2022-01-01 00:00:59,2022-01-01 23:59:19
367615680,31.0,Towing,1,1182.0,1182.0,2022-01-01 00:01:35,2022-01-01 23:59:14
367616040,31.0,Towing,1,1215.0,1215.0,2022-01-01 00:01:08,2022-01-01 23:59:36
367618240,60.0,Passenger,215,5.330232558139535,1.0,2022-01-01 00:00:49,2022-01-01 23:59:49
367618660,37.0,Other,1,1112.0,1112.0,2022-01-01 00:01:06,2022-01-01 23:57:43
367619730,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:01:06,2022-01-01 23:59:36
367620180,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:07,2022-01-01 23:59:36
367620210,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:01:07,2022-01-01 23:59:08
367621000,31.0,Towing,1,1161.0,1161.0,2022-01-01 00:00:00,2022-01-01 23:51:57
367621940,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:54,2022-01-01 23:58:51
367622520,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:58,2022-01-01 23:59:33
367622660,90.0,Other,1,1221.0,1221.0,2022-01-01 00:00:03,2022-01-01 23:59:21
367622850,90.0,Other,1,1215.0,1215.0,2022-01-01 00:00:59,2022-01-01 23:59:38
367622960,31.0,Towing,1,1128.0,1128.0,2022-01-01 00:01:05,2022-01-01 23:59:35
367624350,90.0,Other,1,1150.0,1150.0,2022-01-01 00:00:53,2022-01-01 23:59:42
367625190,90.0,Other,1,1201.0,1201.0,2022-01-01 00:00:49,2022-01-01 23:58:49
367625810,31.0,Towing,20,63.15,1.0,2022-01-01 00:00:09,2022-01-01 23:59:49
367626460,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:01,2022-01-01 23:59:31
367627450,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:00,2022-01-01 23:59:41
367627470,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:54,2022-01-01 23:59:03
367627770,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:01,2022-01-01 23:59:01
367628210,31.0,Towing,10,122.9,1.0,2022-01-01 00:00:01,2022-01-01 23:58:51
367628230,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:07,2022-01-01 23:58:56
367629440,60.0,Passenger,1,1247.0,1247.0,2022-01-01 00:00:08,2022-01-01 23:59:08
367630830,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:02,2022-01-01 23:59:43
367630990,90.0,Other,3,334.6666666666667,8.0,2022-01-01 00:00:01,2022-01-01 23:58:52
367631610,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:05,2022-01-01 23:59:16
367631890,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:01:05,2022-01-01 23:59:44
367631990,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:02,2022-01-01 23:59:29
367632260,30.0,Fishing,1,1235.0,1235.0,2022-01-01 00:00:07,2022-01-01 23:59:48
367633210,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:01:04,2022-01-01 23:59:15
367633230,31.0,Towing,21,58.142857142857146,1.0,2022-01-01 00:00:02,2022-01-01 23:59:20
367633260,31.0,Towing,4,304.25,280.5,2022-01-01 00:00:58,2022-01-01 23:59:38
367633270,31.0,Towing,9,138.0,1.0,2022-01-01 00:00:50,2022-01-01 23:59:50
367634870,31.0,Towing,1,1152.0,1152.0,2022-01-01 00:01:04,2022-01-01 23:59:45
367636710,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367636930,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:02,2022-01-01 23:59:44
367637070,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:00:58,2022-01-01 23:59:49
367637190,60.0,Passenger,1,1187.0,1187.0,2022-01-01 00:00:01,2022-01-01 23:59:11
367637350,31.0,Towing,1,1191.0,1191.0,2022-01-01 00:01:29,2022-01-01 23:59:21
367637490,31.0,Towing,1,1179.0,1179.0,2022-01-01 00:01:18,2022-01-01 23:59:17
367637540,31.0,Towing,1,1185.0,1185.0,2022-01-01 00:00:03,2022-01-01 23:59:06
367637760,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:00:59,2022-01-01 23:59:39
367637970,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:02,2022-01-01 23:59:42
367638020,31.0,Towing,1,1179.0,1179.0,2022-01-01 00:00:03,2022-01-01 23:58:52
367638030,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:01:07,2022-01-01 23:59:08
367638070,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:03,2022-01-01 23:59:43
367638080,31.0,Towing,1,1115.0,1115.0,2022-01-01 00:00:02,2022-01-01 23:59:21
367638110,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:17,2022-01-01 23:59:46
367638120,31.0,Towing,1,1151.0,1151.0,2022-01-01 00:01:06,2022-01-01 23:53:15
367638130,31.0,Towing,1,1027.0,1027.0,2022-01-01 00:03:33,2022-01-01 23:59:41
367638150,31.0,Towing,1,1104.0,1104.0,2022-01-01 00:01:08,2022-01-01 23:57:08
367638480,30.0,Fishing,1,1233.0,1233.0,2022-01-01 00:00:05,2022-01-01 23:59:55
367638640,31.0,Towing,1,1056.0,1056.0,2022-01-01 00:01:41,2022-01-01 23:59:24
367639270,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:03,2022-01-01 23:59:56
367639990,31.0,Towing,2,563.0,563.0,2022-01-01 00:01:15,2022-01-01 23:59:55
367640610,31.0,Towing,1,1018.0,1018.0,2022-01-01 00:01:29,2022-01-01 23:59:59
367640860,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:03,2022-01-01 23:59:32
367641460,31.0,Towing,1,1244.0,1244.0,2022-01-01 00:00:00,2022-01-01 23:59:49
367641540,31.0,Towing,1,1084.0,1084.0,2022-01-01 00:00:49,2022-01-01 23:58:58
367642410,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:00:53,2022-01-01 23:59:52
367642480,31.0,Towing,1,1246.0,1246.0,2022-01-01 00:00:06,2022-01-01 23:59:45
367642490,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:01,2022-01-01 23:59:27
367643270,31.0,Towing,1,1191.0,1191.0,2022-01-01 00:00:54,2022-01-01 23:59:15
367643740,90.0,Other,1,1146.0,1146.0,2022-01-01 00:01:26,2022-01-01 23:59:14
367643790,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:00:54,2022-01-01 23:58:44
367643990,90.0,Other,22,46.27272727272727,1.0,2022-01-01 00:01:10,2022-01-01 23:59:58
367644790,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:00,2022-01-01 23:59:59
367644850,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:01:03,2022-01-01 23:58:54
367645040,52.0,Tug,1,1210.0,1210.0,2022-01-01 00:00:01,2022-01-01 23:59:02
367646390,31.0,Towing,1,1183.0,1183.0,2022-01-01 00:00:58,2022-01-01 23:59:28
367647050,31.0,Towing,10,121.8,1.0,2022-01-01 00:00:01,2022-01-01 23:59:08
367647650,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:00,2022-01-01 23:59:39
367648150,31.0,Towing,1,1176.0,1176.0,2022-01-01 00:00:07,2022-01-01 23:59:16
367648290,31.0,Towing,1,1215.0,1215.0,2022-01-01 00:00:01,2022-01-01 23:59:01
367649170,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:01,2022-01-01 23:58:51
367649320,60.0,Passenger,662,1.9410876132930515,1.0,2022-01-01 00:01:05,2022-01-01 23:59:23
367649630,31.0,Towing,1,1224.0,1224.0,2022-01-01 00:00:14,2022-01-01 23:58:54
367649660,31.0,Towing,1,1251.0,1251.0,2022-01-01 00:00:04,2022-01-01 23:59:05
367649760,31.0,Towing,1,1230.0,1230.0,2022-01-01 00:00:09,2022-01-01 23:59:49
367649770,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:06,2022-01-01 23:59:47
367650000,30.0,Fishing,85,14.211764705882352,2.0,2022-01-01 00:00:03,2022-01-01 23:59:42
367650190,31.0,Towing,1,1161.0,1161.0,2022-01-01 00:01:04,2022-01-01 23:59:34
367651380,90.0,Other,394,3.010152284263959,1.0,2022-01-01 00:01:07,2022-01-01 23:59:28
367651830,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:52,2022-01-01 23:59:16
367652660,60.0,Passenger,1,1120.0,1120.0,2022-01-01 00:01:06,2022-01-01 23:58:56
367652980,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:59,2022-01-01 23:59:59
367653220,90.0,Other,1,1036.0,1036.0,2022-01-01 00:01:02,2022-01-01 23:59:03
367653480,31.0,Towing,1,1176.0,1176.0,2022-01-01 00:00:58,2022-01-01 23:59:28
367653490,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:54,2022-01-01 23:59:33
367653530,31.0,Towing,1,1164.0,1164.0,2022-01-01 00:00:00,2022-01-01 23:59:22
367653620,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:59,2022-01-01 23:59:29
367653630,60.0,Passenger,1,1335.0,1335.0,2022-01-01 00:00:01,2022-01-01 23:59:41
367654950,31.0,Towing,1,1136.0,1136.0,2022-01-01 00:00:01,2022-01-01 23:59:09
367655030,31.0,Towing,1,1135.0,1135.0,2022-01-01 00:00:02,2022-01-01 23:59:22
367655770,37.0,Other,1,1210.0,1210.0,2022-01-01 00:00:52,2022-01-01 23:59:22
367656160,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:59,2022-01-01 23:59:48
367656420,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:03,2022-01-01 23:59:42
367656430,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:53,2022-01-01 23:59:28
367656820,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:02,2022-01-01 23:59:53
367657710,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:57,2022-01-01 23:59:08
367657950,31.0,Towing,1,1187.0,1187.0,2022-01-01 00:00:59,2022-01-01 23:59:09
367658140,31.0,Towing,267,4.531835205992509,1.0,2022-01-01 00:00:03,2022-01-01 23:58:02
367658440,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:00:59,2022-01-01 23:59:27
367658860,31.0,Towing,1,1188.0,1188.0,2022-01-01 00:00:58,2022-01-01 23:59:57
367658890,31.0,Towing,23,52.78260869565217,1.0,2022-01-01 00:00:03,2022-01-01 23:59:31
367658980,60.0,Passenger,1,1216.0,1216.0,2022-01-01 00:00:02,2022-01-01 23:59:53
367659930,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:02,2022-01-01 23:58:42
367660050,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:00,2022-01-01 23:59:49
367660160,0.0,Unknown,1,1179.0,1179.0,2022-01-01 00:01:06,2022-01-01 23:59:27
367660250,31.0,Towing,1,1180.0,1180.0,2022-01-01 00:00:02,2022-01-01 23:57:32
367661220,31.0,Towing,1,1187.0,1187.0,2022-01-01 00:00:03,2022-01-01 23:59:22
367661820,31.0,Towing,1,1223.0,1223.0,2022-01-01 00:00:00,2022-01-01 23:59:59
367661930,31.0,Towing,8,156.125,4.0,2022-01-01 00:00:08,2022-01-01 23:59:38
367663050,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:57,2022-01-01 23:59:07
367663560,31.0,Towing,1,1227.0,1227.0,2022-01-01 00:00:02,2022-01-01 23:59:12
367663890,31.0,Towing,1,1160.0,1160.0,2022-01-01 00:00:54,2022-01-01 23:59:15
367664870,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:06,2022-01-01 23:59:36
367665360,31.0,Towing,1,1185.0,1185.0,2022-01-01 00:00:03,2022-01-01 23:59:12
367666110,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:03,2022-01-01 23:59:07
367666170,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:01:10,2022-01-01 23:59:00
367666920,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:53,2022-01-01 23:59:42
367666980,90.0,Other,1,1200.0,1200.0,2022-01-01 00:00:00,2022-01-01 23:59:42
367667720,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:04,2022-01-01 23:59:22
367668090,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:00:10,2022-01-01 23:59:09
367668520,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:52,2022-01-01 23:59:44
367669940,31.0,Towing,1,1164.0,1164.0,2022-01-01 00:01:15,2022-01-01 23:59:57
367670110,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:51,2022-01-01 23:58:51
367670970,31.0,Towing,1,1236.0,1236.0,2022-01-01 00:00:03,2022-01-01 23:59:43
367671080,31.0,Towing,29,43.241379310344826,1.0,2022-01-01 00:00:07,2022-01-01 23:59:18
367671160,31.0,Towing,2,607.5,607.5,2022-01-01 00:00:02,2022-01-01 23:59:12
367671170,31.0,Towing,5,239.0,2.0,2022-01-01 00:00:34,2022-01-01 23:59:04
367672140,60.0,Passenger,1,1236.0,1236.0,2022-01-01 00:00:01,2022-01-01 23:59:21
367672380,31.0,Towing,1,1215.0,1215.0,2022-01-01 00:00:57,2022-01-01 23:59:22
367672390,30.0,Fishing,1,1224.0,1224.0,2022-01-01 00:00:06,2022-01-01 23:58:57
367672550,60.0,Passenger,260,4.869230769230769,1.0,2022-01-01 00:00:00,2022-01-01 23:59:31
367675880,52.0,Tug,1,1002.0,1002.0,2022-01-01 00:00:58,2022-01-01 23:59:38
367676010,30.0,Fishing,1,1222.0,1222.0,2022-01-01 00:00:05,2022-01-01 23:59:55
367676470,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:00:58,2022-01-01 23:59:48
367677130,31.0,Towing,1,1247.0,1247.0,2022-01-01 00:00:08,2022-01-01 23:59:29
367677450,31.0,Towing,1,1130.0,1130.0,2022-01-01 00:00:58,2022-01-01 23:57:06
367677630,31.0,Towing,202,6.00990099009901,1.0,2022-01-01 00:01:06,2022-01-01 23:59:18
367677650,31.0,Towing,1,1171.0,1171.0,2022-01-01 00:00:54,2022-01-01 23:59:03
367678390,37.0,Other,2,614.0,614.0,2022-01-01 00:00:01,2022-01-01 23:58:31
367678830,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:01,2022-01-01 23:58:40
367679030,31.0,Towing,1,1187.0,1187.0,2022-01-01 00:00:58,2022-01-01 23:58:59
367679550,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:01:09,2022-01-01 23:59:58
367680160,31.0,Towing,1,1193.0,1193.0,2022-01-01 00:00:03,2022-01-01 23:59:24
367680370,31.0,Towing,1,1234.0,1234.0,2022-01-01 00:00:13,2022-01-01 23:59:13
367680660,30.0,Fishing,1,1193.0,1193.0,2022-01-01 00:01:07,2022-01-01 23:59:07
367680760,31.0,Towing,1,1229.0,1229.0,2022-01-01 00:00:02,2022-01-01 23:59:31
367682130,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:01,2022-01-01 23:59:00
367682610,31.0,Towing,6,209.83333333333334,1.0,2022-01-01 00:00:04,2022-01-01 23:59:34
367682990,31.0,Towing,1,1029.0,1029.0,2022-01-01 00:00:53,2022-01-01 20:24:34
367683020,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:54,2022-01-01 23:59:56
367684380,31.0,Towing,1,1186.0,1186.0,2022-01-01 00:01:05,2022-01-01 23:59:05
367684470,90.0,Other,1,1164.0,1164.0,2022-01-01 00:01:07,2022-01-01 23:59:56
367685470,31.0,Towing,1,1161.0,1161.0,2022-01-01 00:01:06,2022-01-01 23:59:14
367685540,31.0,Towing,1,1188.0,1188.0,2022-01-01 00:00:54,2022-01-01 23:59:06
367685720,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:10,2022-01-01 23:59:29
367686010,31.0,Towing,1,1207.0,1207.0,2022-01-01 00:00:00,2022-01-01 23:58:51
367686940,31.0,Towing,1,1254.0,1254.0,2022-01-01 00:00:03,2022-01-01 23:59:24
367687040,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:01:00,2022-01-01 23:59:09
367688150,31.0,Towing,1,1179.0,1179.0,2022-01-01 00:01:07,2022-01-01 23:59:57
367688280,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:07,2022-01-01 23:58:59
367688310,60.0,Passenger,2,592.5,592.5,2022-01-01 00:00:50,2022-01-01 23:59:24
367688320,60.0,Passenger,1,1186.0,1186.0,2022-01-01 00:00:59,2022-01-01 23:59:55
367688340,60.0,Passenger,1,1169.0,1169.0,2022-01-01 00:01:07,2022-01-01 23:59:27
367688360,60.0,Passenger,1,1196.0,1196.0,2022-01-01 00:00:50,2022-01-01 23:59:01
367688580,31.0,Towing,1,1231.0,1231.0,2022-01-01 00:00:00,2022-01-01 23:59:06
367688770,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:01,2022-01-01 23:59:01
367689010,31.0,Towing,11,108.63636363636364,1.0,2022-01-01 00:01:05,2022-01-01 23:59:35
367689040,31.0,Towing,1,1057.0,1057.0,2022-01-01 00:00:54,2022-01-01 23:57:09
367689230,79.0,Cargo,1,1211.0,1211.0,2022-01-01 00:00:00,2022-01-01 23:59:20
367690000,31.0,Towing,6,185.16666666666666,1.0,2022-01-01 00:00:53,2022-01-01 23:59:42
367690010,31.0,Towing,1,1184.0,1184.0,2022-01-01 00:00:01,2022-01-01 23:58:10
367691010,60.0,Passenger,99,12.656565656565656,1.0,2022-01-01 00:00:02,2022-01-01 23:59:40
367691660,37.0,Other,1,1226.0,1226.0,2022-01-01 00:00:03,2022-01-01 23:59:54
367692120,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:01:05,2022-01-01 23:59:34
367692430,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:00,2022-01-01 23:59:19
367693160,31.0,Towing,1,1099.0,1099.0,2022-01-01 00:01:10,2022-01-01 23:59:29
